geo,time,reported,aggregated,abs_diff,rel_diff
HU,1997-Q1,21.51,21.51,0.0,0.0
HU,1997-Q2,20.94,20.94,0.0,0.0
HU,1997-Q3,19.75,19.75,0.0,0.0
HU,1997-Q4,19.59,19.59,0.0,0.0
HU,1998-Q1,18.97,18.966666666666665,0.0033333333333338544,0.00017571604287474195
HU,1998-Q2,17.69,17.689999999999998,3.552713678800501e-15,2.008317512040984e-16
HU,1998-Q3,17.01,17.01,0.0,0.0
HU,1998-Q4,18.11,18.10666666666667,0.0033333333333303017,0.00018406037180178364
HU,1999-Q1,15.75,15.743333333333332,0.006666666666667709,0.00042328042328048943
HU,1999-Q2,15.24,15.24,0.0,0.0
HU,1999-Q3,14.77,14.770000000000001,1.7763568394002505e-15,1.2026789704808736e-16
HU,1999-Q4,14.52,14.516666666666666,0.0033333333333338544,0.0002295684113866291
HU,2000-Q1,11.88,11.876666666666667,0.0033333333333338544,0.0002805836139169911
HU,2000-Q2,11.03,11.033333333333333,0.0033333333333338544,0.00030220610456335945
HU,2000-Q3,10.83,10.826666666666666,0.0033333333333338544,0.00030778701138816755
HU,2000-Q4,11.81,11.816666666666668,0.006666666666667709,0.0005644933672030236
HU,2001-Q1,11.17,11.160000000000002,0.00999999999999801,0.0008952551477169212
HU,2001-Q2,11.1,11.096666666666666,0.0033333333333338544,0.00030030030030034723
HU,2001-Q3,10.94,10.94,0.0,0.0
HU,2001-Q4,10.27,10.266666666666667,0.003333333333332078,0.0003245699448229872
HU,2002-Q1,8.7,8.700000000000001,1.7763568394002505e-15,2.0417894705750008e-16
HU,2002-Q2,8.89,8.89,0.0,0.0
HU,2002-Q3,9.84,9.836666666666666,0.0033333333333338544,0.0003387533875339283
HU,2002-Q4,9.4,9.406666666666666,0.0066666666666659324,0.0007092198581559502
HU,2003-Q1,6.23,6.21,0.020000000000000462,0.003210272873194295
HU,2003-Q2,6.98,6.98,0.0,0.0
HU,2003-Q3,9.66,9.660000000000002,1.7763568394002505e-15,1.8388787157352488e-16
HU,2003-Q4,11.1,11.093333333333334,0.0066666666666659324,0.0006006006006005344
HU,2004-Q1,12.46,12.466666666666667,0.0066666666666659324,0.0005350454788656447
HU,2004-Q2,11.1,11.483333333333334,0.38333333333333464,0.03453453453453465
HU,2004-Q3,11.094999999999999,11.094999999999999,0.0,0.0
HU,2004-Q4,10.34,9.952222222222224,0.3877777777777762,0.0375026864388565
HU,2005-Q1,8.45,8.404444444444444,0.04555555555555557,0.005391190006574624
HU,2005-Q2,7.47,7.32,0.14999999999999947,0.020080321285140493
HU,2005-Q3,6.17,6.166666666666667,0.0033333333333329662,0.0005402485143165261
HU,2005-Q4,6.19,6.186666666666667,0.0033333333333329662,0.0005385029617662304
HU,2006-Q1,6.02,6.099999999999999,0.07999999999999918,0.013289036544850363
HU,2006-Q2,6.26,6.473333333333334,0.21333333333333382,0.03407880724174662
HU,2006-Q3,7.29,7.296666666666667,0.006666666666666821,0.0009144947416552566
HU,2006-Q4,8.2,8.2,0.0,0.0
HU,2007-Q1,8.12,8.125,0.005000000000000782,0.0006157635467981258
HU,2007-Q2,8.11,8.11,0.0,0.0
HU,2007-Q3,7.81,7.806666666666666,0.0033333333333338544,0.0004268032437047189
HU,2007-Q4,7.58,7.579999999999999,8.881784197001252e-16,1.17173933997378e-16
HU,2008-Q1,8.0,7.995000000000001,0.004999999999999005,0.0006249999999998757
HU,2008-Q2,8.6,8.603333333333332,0.003333333333332078,0.00038759689922466026
HU,2008-Q3,8.65,8.646666666666667,0.0033333333333338544,0.0003853564547206768
HU,2008-Q4,10.06,10.065,0.004999999999999005,0.0004970178926440363
HU,2009-Q1,9.8,9.72,0.08000000000000007,0.008163265306122455
HU,2009-Q2,10.49,10.476666666666667,0.013333333333333641,0.0012710517953606903
HU,2009-Q3,9.27,9.263333333333334,0.0066666666666659324,0.0007191657677093779
HU,2009-Q4,7.46,7.456666666666666,0.0033333333333338544,0.0004468275245755837
HU,2010-Q1,6.68,6.673333333333335,0.006666666666665044,0.0009980039920157253
HU,2010-Q2,5.94,5.933333333333334,0.006666666666666821,0.001122334455667815
HU,2010-Q3,6.13,6.133333333333333,0.0033333333333329662,0.0005437737901032571
HU,2010-Q4,5.98,5.9799999999999995,8.881784197001252e-16,1.4852481934784703e-16
HU,2011-Q1,6.55,6.566666666666666,0.016666666666666607,0.002544529262086505
HU,2011-Q2,6.42,6.41,0.009999999999999787,0.0015576323987538609
HU,2011-Q3,6.69,6.683333333333334,0.006666666666666821,0.000996512207274562
HU,2011-Q4,6.64,6.6433333333333335,0.0033333333333338544,0.0005020080321285925
HU,2012-Q1,8.68,8.626666666666665,0.053333333333334565,0.006144393241167577
HU,2012-Q2,8.21,8.173333333333334,0.03666666666666707,0.0044660982541616405
HU,2012-Q3,7.88,7.691666666666666,0.18833333333333346,0.02390016920473775
HU,2012-Q4,6.84,6.493333333333332,0.34666666666666757,0.050682261208577134
HU,2013-Q1,5.8,5.390000000000001,0.40999999999999925,0.07068965517241367
HU,2013-Q2,4.56,4.553333333333334,0.0066666666666659324,0.0014619883040934063
HU,2013-Q3,4.11,3.9783333333333335,0.13166666666666682,0.03203568532035689
HU,2013-Q4,3.31,3.31,0.0,0.0
HU,2014-Q1,3.08,3.0733333333333337,0.0066666666666663765,0.0021645021645020704
HU,2014-Q2,2.66,2.6633333333333336,0.0033333333333334103,0.0012531328320802293
HU,2014-Q3,2.11,2.11,0.0,0.0
HU,2014-Q4,2.05,2.0033333333333334,0.04666666666666641,0.0227642276422763
HU,2015-Q1,1.88,1.8833333333333335,0.0033333333333336324,0.00177304964539023
HU,2015-Q2,1.5433333333333332,1.5433333333333332,0.0,0.0
HU,2015-Q3,1.23,1.23,0.0,0.0
HU,2015-Q4,1.3066666666666669,1.3066666666666669,0.0,0.0
HU,2016-Q1,1.24,1.24,0.0,0.0
HU,2016-Q2,1.03,1.03,0.0,0.0
HU,2016-Q3,0.8133333333333335,0.8133333333333335,0.0,0.0
HU,2016-Q4,0.73,0.73,0.0,0.0
HU,2017-Q1,0.29000000000000004,0.29000000000000004,0.0,0.0
HU,2017-Q2,0.24,0.24,0.0,0.0
HU,2017-Q3,0.29333333333333333,0.29333333333333333,0.0,0.0
HU,2017-Q4,0.05333333333333334,0.05333333333333334,0.0,0.0
HU,2018-Q1,0.036666666666666674,0.036666666666666674,0.0,0.0
HU,2018-Q2,0.11666666666666668,0.11666666666666668,0.0,0.0
HU,2018-Q3,0.18000000000000002,0.18000000000000002,0.0,0.0
HU,2018-Q4,0.13,0.13,0.0,0.0
HU,2019-Q1,0.14666666666666667,0.14666666666666667,0.0,0.0
HU,2019-Q2,0.18333333333333335,0.18333333333333335,0.0,0.0
HU,2019-Q3,0.24,0.24,0.0,0.0
HU,2019-Q4,0.17333333333333334,0.17333333333333334,0.0,0.0
HU,2020-Q1,0.36999999999999994,0.36999999999999994,0.0,0.0
HU,2020-Q2,0.97,0.9700000000000001,1.1102230246251565e-16,1.1445598192011924e-16
HU,2020-Q3,0.71,0.71,0.0,0.0
HU,2020-Q4,0.7566666666666667,0.7566666666666667,0.0,0.0
HU,2021-Q1,0.7766666666666667,0.7766666666666667,0.0,0.0
HU,2021-Q2,0.8266666666666667,0.8266666666666667,0.0,0.0
HU,2021-Q3,1.0999999999999999,1.0999999999999999,0.0,0.0
HU,2021-Q4,2.766666666666667,2.766666666666667,0.0,0.0
HU,2022-Q1,4.8133333333333335,4.8133333333333335,0.0,0.0
HU,2022-Q2,6.8,6.8,0.0,0.0
HU,2022-Q3,12.049999999999999,12.049999999999999,0.0,0.0
HU,2022-Q4,16.22666666666667,16.22666666666667,0.0,0.0
HU,2023-Q1,16.516666666666666,16.516666666666666,0.0,0.0
HU,2023-Q2,15.963333333333333,15.963333333333333,0.0,0.0
HU,2023-Q3,12.546666666666667,12.546666666666667,0.0,0.0
HU,2023-Q4,9.523333333333333,9.523333333333333,0.0,0.0
HU,2024-Q1,7.9433333333333325,7.9433333333333325,0.0,0.0
HU,2024-Q2,7.463333333333334,7.463333333333334,0.0,0.0
HU,2024-Q3,6.826666666666667,6.826666666666667,0.0,0.0
HU,2024-Q4,6.5200000000000005,6.5200000000000005,0.0,0.0
PL,1996-Q1,23.08,23.070000000000004,0.009999999999994458,0.0004332755632579921
PL,1996-Q2,22.08,22.083333333333332,0.0033333333333338544,0.00015096618357490283
PL,1996-Q3,19.99,19.986666666666668,0.0033333333333303017,0.00016675004168735877
PL,1996-Q4,20.53,20.52,0.010000000000001563,0.0004870920603994916
PL,1997-Q1,22.15,22.146666666666665,0.0033333333333338544,0.0001504890895410318
PL,1997-Q2,22.5,22.5,0.0,0.0
PL,1997-Q3,25.01,25.01,0.0,0.0
PL,1997-Q4,24.99,24.986666666666668,0.0033333333333303017,0.00013338668800841544
PL,1998-Q1,24.9,24.88,0.019999999999999574,0.0008032128514056054
PL,1998-Q2,22.3,22.30333333333333,0.0033333333333303017,0.00014947683109104492
PL,1998-Q3,18.94,18.933333333333334,0.006666666666667709,0.0003519887363604915
PL,1998-Q4,15.74,15.743333333333334,0.0033333333333338544,0.0002117746717492919
PL,1999-Q1,13.77,13.756666666666666,0.013333333333333641,0.0009682885499879188
PL,1999-Q2,13.26,13.263333333333334,0.0033333333333338544,0.00025138260432382007
PL,1999-Q3,13.78,13.790000000000001,0.010000000000001563,0.0007256894049348015
PL,1999-Q4,18.07,18.073333333333334,0.0033333333333338544,0.00018446781036711977
PL,2000-Q1,17.82,17.819999999999997,3.552713678800501e-15,1.9936664864200342e-16
PL,2000-Q2,18.49,18.493333333333336,0.003333333333337407,0.00018027762754664183
PL,2000-Q3,19.06,19.063333333333333,0.0033333333333338544,0.0001748863238894992
PL,2000-Q4,19.7,19.7,0.0,0.0
PL,2001-Q1,18.52,18.523333333333337,0.003333333333337407,0.00017998560115212782
PL,2001-Q2,17.09,17.08666666666667,0.0033333333333303017,0.0001950458357712289
PL,2001-Q3,15.36,15.356666666666667,0.003333333333332078,0.00021701388888880718
PL,2001-Q4,13.38,13.39,0.009999999999999787,0.0007473841554558883
PL,2002-Q1,10.64,10.636666666666667,0.0033333333333338544,0.00031328320802009906
PL,2002-Q2,9.79,9.793333333333333,0.0033333333333338544,0.00034048348655095554
PL,2002-Q3,8.5,8.496666666666668,0.003333333333332078,0.00039215686274495035
PL,2002-Q4,7.03,7.023333333333333,0.006666666666666821,0.0009483167377904439
PL,2003-Q1,6.37,6.366666666666667,0.0033333333333329662,0.0005232862375718942
PL,2003-Q2,5.55,5.553333333333334,0.0033333333333338544,0.0006006006006006945
PL,2003-Q3,5.2,5.2,0.0,0.0
PL,2003-Q4,5.6,5.596666666666667,0.0033333333333329662,0.0005952380952380297
PL,2004-Q1,5.44,5.44,0.0,0.0
PL,2004-Q2,5.86,5.863333333333333,0.0033333333333329662,0.0005688282138793457
PL,2004-Q3,6.68,6.6866666666666665,0.006666666666666821,0.0009980039920159912
PL,2004-Q4,6.81,6.806666666666666,0.0033333333333338544,0.0004894762604014471
PL,2005-Q1,6.44,6.44,0.0,0.0
PL,2005-Q2,5.49,5.493333333333333,0.0033333333333329662,0.0006071645415907042
PL,2005-Q3,4.62,4.62,0.0,0.0
PL,2005-Q4,4.6,4.603333333333333,0.0033333333333329662,0.0007246376811593405
PL,2006-Q1,4.29,4.29,0.0,0.0
PL,2006-Q2,4.15,4.153333333333333,0.0033333333333329662,0.0008032128514055339
PL,2006-Q3,4.2,4.196666666666666,0.0033333333333338544,0.0007936507936509177
PL,2006-Q4,4.2,4.203333333333333,0.0033333333333329662,0.0007936507936507062
PL,2007-Q1,4.21,4.206666666666667,0.0033333333333329662,0.0007917656373712509
PL,2007-Q2,4.42,4.423333333333333,0.0033333333333329662,0.0007541478129712594
PL,2007-Q3,4.92,4.926666666666667,0.006666666666666821,0.0013550135501355326
PL,2007-Q4,5.39,5.386666666666667,0.0033333333333329662,0.0006184291898576932
PL,2008-Q1,5.8,5.803333333333334,0.0033333333333338544,0.0005747126436782508
PL,2008-Q2,6.43,6.426666666666667,0.0033333333333329662,0.0005184033177811768
PL,2008-Q3,6.57,6.566666666666666,0.0033333333333338544,0.0005073566717403127
PL,2008-Q4,6.64,6.64,0.0,0.0
PL,2009-Q1,4.83,4.826666666666667,0.0033333333333329662,0.0006901311249136576
PL,2009-Q2,4.44,4.4399999999999995,8.881784197001252e-16,2.000401846171453e-16
PL,2009-Q3,4.2,4.2,0.0,0.0
PL,2009-Q4,4.2,4.2,0.0,0.0
PL,2010-Q1,4.18,4.18,0.0,0.0
PL,2010-Q2,3.8,3.8000000000000003,4.440892098500626e-16,1.1686558153949016e-16
PL,2010-Q3,3.83,3.8266666666666667,0.0033333333333334103,0.0008703220191471045
PL,2010-Q4,3.87,3.8699999999999997,4.440892098500626e-16,1.1475173381138568e-16
PL,2011-Q1,4.1,4.1000000000000005,8.881784197001252e-16,2.166288828536891e-16
PL,2011-Q2,4.43,4.426666666666667,0.0033333333333329662,0.0007524454477049585
PL,2011-Q3,4.72,4.723333333333334,0.0033333333333338544,0.0007062146892656472
PL,2011-Q4,4.91,4.906666666666667,0.0033333333333329662,0.0006788866259333943
PL,2012-Q1,4.97,4.97,0.0,0.0
PL,2012-Q2,5.04,5.036666666666666,0.0033333333333338544,0.0006613756613757648
PL,2012-Q3,5.06,5.0633333333333335,0.0033333333333338544,0.0006587615283268487
PL,2012-Q4,4.57,4.566666666666667,0.0033333333333329662,0.0007293946024798613
PL,2013-Q1,3.77,3.77,0.0,0.0
PL,2013-Q2,2.95,2.9466666666666668,0.0033333333333334103,0.0011299435028248848
PL,2013-Q3,2.7,2.6966666666666668,0.0033333333333334103,0.0012345679012345963
PL,2013-Q4,2.66,2.6633333333333336,0.0033333333333334103,0.0012531328320802293
PL,2014-Q1,2.71,2.706666666666667,0.0033333333333329662,0.0012300123001228657
PL,2014-Q2,2.71,2.7100000000000004,4.440892098500626e-16,1.638705571402445e-16
PL,2014-Q3,2.59,2.5933333333333333,0.0033333333333334103,0.0012870012870013169
PL,2014-Q4,2.05,2.0533333333333332,0.0033333333333334103,0.0016260162601626394
PL,2015-Q1,1.87,1.873333333333333,0.0033333333333329662,0.0017825311942957038
PL,2015-Q2,1.6733333333333331,1.6733333333333331,0.0,0.0
PL,2015-Q3,1.72,1.72,0.0,0.0
PL,2015-Q4,1.7266666666666666,1.7266666666666666,0.0,0.0
PL,2016-Q1,1.6900000000000002,1.6900000000000002,0.0,0.0
PL,2016-Q2,1.6766666666666665,1.6766666666666665,0.0,0.0
PL,2016-Q3,1.71,1.71,0.0,0.0
PL,2016-Q4,1.7266666666666666,1.7266666666666666,0.0,0.0
PL,2017-Q1,1.7299999999999998,1.7299999999999998,0.0,0.0
PL,2017-Q2,1.7299999999999998,1.7299999999999998,0.0,0.0
PL,2017-Q3,1.7299999999999998,1.7299999999999998,0.0,0.0
PL,2017-Q4,1.7266666666666666,1.7266666666666666,0.0,0.0
PL,2018-Q1,1.7166666666666668,1.7166666666666668,0.0,0.0
PL,2018-Q2,1.7,1.7,0.0,0.0
PL,2018-Q3,1.7066666666666668,1.7066666666666668,0.0,0.0
PL,2018-Q4,1.72,1.72,0.0,0.0
PL,2019-Q1,1.72,1.72,0.0,0.0
PL,2019-Q2,1.72,1.72,0.0,0.0
PL,2019-Q3,1.72,1.72,0.0,0.0
PL,2019-Q4,1.71,1.71,0.0,0.0
PL,2020-Q1,1.6233333333333333,1.6233333333333333,0.0,0.0
PL,2020-Q2,0.5866666666666667,0.5866666666666667,0.0,0.0
PL,2020-Q3,0.23666666666666664,0.23666666666666666,2.7755575615628914e-17,1.1727708006603768e-16
PL,2020-Q4,0.21666666666666667,0.21666666666666667,0.0,0.0
PL,2021-Q1,0.21,0.21,0.0,0.0
PL,2021-Q2,0.21,0.21,0.0,0.0
PL,2021-Q3,0.21999999999999997,0.21999999999999997,0.0,0.0
PL,2021-Q4,1.51,1.51,0.0,0.0
PL,2022-Q1,3.4633333333333334,3.4633333333333334,0.0,0.0
PL,2022-Q2,6.25,6.25,0.0,0.0
PL,2022-Q3,7.076666666666667,7.076666666666667,0.0,0.0
PL,2022-Q4,7.293333333333333,7.293333333333333,0.0,0.0
PL,2023-Q1,6.933333333333333,6.933333333333333,0.0,0.0
PL,2023-Q2,6.900000000000001,6.900000000000001,0.0,0.0
PL,2023-Q3,6.496666666666667,6.496666666666667,0.0,0.0
PL,2023-Q4,5.766666666666666,5.766666666666666,0.0,0.0
PL,2024-Q1,5.863333333333333,5.863333333333333,0.0,0.0
PL,2024-Q2,5.853333333333334,5.853333333333334,0.0,0.0
PL,2024-Q3,5.853333333333334,5.853333333333334,0.0,0.0
PL,2024-Q4,5.849999999999999,5.849999999999999,0.0,0.0
RO,1996-Q1,54.65,54.66,0.00999999999999801,0.00018298261665138172
RO,1996-Q2,55.72,55.71666666666667,0.0033333333333303017,5.982292414447778e-5
RO,1996-Q3,52.44,52.43666666666667,0.0033333333333303017,6.356470887357555e-5
RO,1996-Q4,51.83,51.82666666666666,0.003333333333337407,6.431281754461522e-5
RO,1997-Q1,112.45,111.97333333333331,0.4766666666666879,0.004238921001926971
RO,1997-Q2,106.31,106.25333333333333,0.05666666666667197,0.0005330323268429308
RO,1997-Q3,42.05,42.050000000000004,7.105427357601002e-15,1.6897568032344833e-16
RO,1997-Q4,63.15,63.20666666666667,0.05666666666667197,0.0008973343890209339
RO,1998-Q1,90.58,90.74666666666667,0.1666666666666714,0.001839994112018894
RO,1998-Q2,56.93,56.99333333333333,0.06333333333333258,0.0011124773113179796
RO,1998-Q3,52.87,52.97,0.10000000000000142,0.0018914318138831365
RO,1998-Q4,77.84,77.86333333333333,0.023333333333326323,0.0002997601918464327
RO,1999-Q1,85.9,86.01333333333334,0.11333333333332973,0.0013193636010864927
RO,1999-Q2,96.78,96.81333333333333,0.03333333333333144,0.0003444237790176838
RO,1999-Q3,73.82,73.72000000000001,0.0999999999999801,0.0013546464372796005
RO,1999-Q4,62.36,62.343333333333334,0.01666666666666572,0.00026726534103055995
RO,2000-Q1,66.81,66.94666666666667,0.13666666666667027,0.0020456019557950943
RO,2000-Q2,45.61,45.60999999999999,7.105427357601002e-15,1.5578661165536072e-16
RO,2000-Q3,41.84,41.870000000000005,0.030000000000001137,0.000717017208413029
RO,2000-Q4,48.71,48.71,0.0,0.0
RO,2001-Q1,51.01,51.13999999999999,0.12999999999999545,0.002548519898059115
RO,2001-Q2,45.22,45.203333333333326,0.016666666666672825,0.00036856848002372454
RO,2001-Q3,34.97,34.96666666666667,0.0033333333333303017,9.531979792194171e-5
RO,2001-Q4,34.2,34.199999999999996,7.105427357601002e-15,2.077610338479825e-16
RO,2002-Q1,33.62,33.61333333333333,0.006666666666667709,0.000198294665873519
RO,2002-Q2,30.59,30.59,0.0,0.0
RO,2002-Q3,24.79,24.77333333333333,0.016666666666669272,0.0006723141051500312
RO,2002-Q4,20.41,20.41,0.0,0.0
RO,2003-Q1,16.92,16.923333333333336,0.0033333333333338544,0.0001970055161544831
RO,2003-Q2,16.47,16.47,0.0,0.0
RO,2003-Q3,17.86,17.863333333333333,0.0033333333333338544,0.0001866368047779314
RO,2003-Q4,19.65,19.650000000000002,3.552713678800501e-15,1.8079967831045808e-16
RO,2004-Q1,20.25,20.253333333333334,0.0033333333333338544,0.00016460905349796812
RO,2004-Q2,20.22,20.216666666666665,0.0033333333333338544,0.00016485328058030933
RO,2004-Q3,18.7,18.696666666666665,0.0033333333333338544,0.00017825311942961788
RO,2004-Q4,17.41,17.41333333333333,0.0033333333333303017,0.0001914608462567663
RO,2005-Q1,12.28,12.276666666666666,0.0033333333333338544,0.00027144408251904354
RO,2005-Q2,8.44,8.436666666666666,0.0033333333333338544,0.000394944707740978
RO,2005-Q3,7.39,7.376666666666668,0.013333333333331865,0.001804239963915002
RO,2005-Q4,5.39,5.383333333333333,0.006666666666666821,0.0012368583797155513
RO,2006-Q1,7.19,7.1933333333333325,0.003333333333332078,0.0004636068613813738
RO,2006-Q2,8.0,8.0,0.0,0.0
RO,2006-Q3,8.65,8.65,0.0,0.0
RO,2006-Q4,8.5,8.506666666666666,0.0066666666666659324,0.0007843137254901097
RO,2007-Q1,7.1,7.103333333333334,0.0033333333333347426,0.0004694835680753159
RO,2007-Q2,7.41,7.403333333333333,0.006666666666666821,0.0008996851102114467
RO,2007-Q3,6.81,6.81,0.0,0.0
RO,2007-Q4,7.63,7.63,0.0,0.0
RO,2008-Q1,9.54,9.546666666666667,0.006666666666667709,0.0006988120195668458
RO,2008-Q2,11.25,11.25,0.0,0.0
RO,2008-Q3,12.16,12.173333333333332,0.013333333333331865,0.0010964912280700546
RO,2008-Q4,16.06,16.05,0.00999999999999801,0.0006226650062265262
RO,2009-Q1,14.52,14.526666666666666,0.0066666666666659324,0.0004591368227731359
RO,2009-Q2,11.68,11.686666666666667,0.006666666666667709,0.0005707762557078518
RO,2009-Q3,9.11,9.106666666666667,0.003333333333332078,0.0003658982802779449
RO,2009-Q4,10.13,10.133333333333333,0.003333333333332078,0.00032905561039803336
RO,2010-Q1,7.17,7.166666666666667,0.0033333333333329662,0.00046490004648995346
RO,2010-Q2,5.99,5.989999999999999,8.881784197001252e-16,1.482768647245618e-16
RO,2010-Q3,6.62,6.62,0.0,0.0
RO,2010-Q4,6.26,6.263333333333333,0.0033333333333329662,0.0005324813631522311
RO,2011-Q1,5.46,5.456666666666666,0.0033333333333338544,0.0006105006105007059
RO,2011-Q2,5.33,5.326666666666667,0.0033333333333329662,0.0006253908692932395
RO,2011-Q3,5.49,5.493333333333333,0.0033333333333329662,0.0006071645415907042
RO,2011-Q4,6.01,6.006666666666667,0.0033333333333329662,0.0005546311702717082
RO,2012-Q1,4.77,4.766666666666667,0.0033333333333329662,0.0006988120195666596
RO,2012-Q2,4.64,4.636666666666667,0.0033333333333329662,0.0007183908045976221
RO,2012-Q3,5.36,5.363333333333333,0.0033333333333329662,0.0006218905472636131
RO,2012-Q4,5.63,5.63,0.0,0.0
RO,2013-Q1,5.47,5.469999999999999,8.881784197001252e-16,1.6237265442415452e-16
RO,2013-Q2,4.11,4.113333333333333,0.0033333333333329662,0.0008110300081102107
RO,2013-Q3,3.78,3.776666666666667,0.0033333333333329662,0.0008818342151674514
RO,2013-Q4,2.54,2.5433333333333334,0.0033333333333334103,0.0013123359580052797
RO,2014-Q1,2.65,2.6666666666666665,0.016666666666666607,0.006289308176100607
RO,2014-Q2,2.53,2.5333333333333337,0.0033333333333338544,0.0013175230566536975
RO,2014-Q3,2.13,2.1366666666666667,0.006666666666666821,0.0031298904538341883
RO,2014-Q4,1.51,1.8066666666666666,0.29666666666666663,0.1964679911699779
RO,2015-Q1,1.21,1.2133333333333334,0.0033333333333334103,0.0027548209366391823
RO,2015-Q2,1.1133333333333333,1.1133333333333333,0.0,0.0
RO,2015-Q3,1.1366666666666667,1.1366666666666667,0.0,0.0
RO,2015-Q4,0.94,0.94,0.0,0.0
RO,2016-Q1,0.6233333333333332,0.6233333333333332,0.0,0.0
RO,2016-Q2,0.56,0.56,0.0,0.0
RO,2016-Q3,0.57,0.57,0.0,0.0
RO,2016-Q4,0.57,0.57,0.0,0.0
RO,2017-Q1,0.6233333333333334,0.6233333333333334,0.0,0.0
RO,2017-Q2,0.66,0.66,0.0,0.0
RO,2017-Q3,0.7333333333333334,0.7333333333333334,0.0,0.0
RO,2017-Q4,1.7766666666666666,1.7766666666666666,0.0,0.0
RO,2018-Q1,1.8466666666666667,1.8466666666666667,0.0,0.0
RO,2018-Q2,2.4499999999999997,2.4499999999999997,0.0,0.0
RO,2018-Q3,3.11,3.11,0.0,0.0
RO,2018-Q4,3.0,3.0,0.0,0.0
RO,2019-Q1,2.94,2.94,0.0,0.0
RO,2019-Q2,3.1300000000000003,3.1300000000000003,0.0,0.0
RO,2019-Q3,2.93,2.93,0.0,0.0
RO,2019-Q4,2.89,2.89,0.0,0.0
RO,2020-Q1,2.8766666666666665,2.8766666666666665,0.0,0.0
RO,2020-Q2,2.236666666666667,2.236666666666667,0.0,0.0
RO,2020-Q3,1.913333333333333,1.9133333333333333,2.220446049250313e-16,1.1605118724304773e-16
RO,2020-Q4,1.9266666666666663,1.9266666666666665,2.220446049250313e-16,1.1524806483998166e-16
RO,2021-Q1,1.4966666666666668,1.4966666666666668,0.0,0.0
RO,2021-Q2,1.406666666666667,1.406666666666667,0.0,0.0
RO,2021-Q3,1.4133333333333333,1.4133333333333333,0.0,0.0
RO,2021-Q4,2.36,2.36,0.0,0.0
RO,2022-Q1,3.4633333333333334,3.4633333333333334,0.0,0.0
RO,2022-Q2,5.326666666666667,5.326666666666667,0.0,0.0
RO,2022-Q3,7.533333333333334,7.533333333333334,0.0,0.0
RO,2022-Q4,7.776666666666666,7.776666666666666,0.0,0.0
RO,2023-Q1,6.960000000000001,6.960000000000001,0.0,0.0
RO,2023-Q2,6.5,6.5,0.0,0.0
RO,2023-Q3,6.273333333333333,6.273333333333333,0.0,0.0
RO,2023-Q4,6.159999999999999,6.159999999999999,0.0,0.0
RO,2024-Q1,5.956666666666666,5.956666666666666,0.0,0.0
RO,2024-Q2,5.8933333333333335,5.8933333333333335,0.0,0.0
RO,2024-Q3,5.526666666666666,5.526666666666666,0.0,0.0
RO,2024-Q4,5.553333333333334,5.553333333333334,0.0,0.0
SE,1996-Q1,7.9263,7.91097,0.01533000000000051,0.001934067597744283
SE,1996-Q2,6.3088,6.298563333333334,0.010236666666665784,0.0016226012342546575
SE,1996-Q3,5.3547,5.34477,0.00993000000000066,0.0018544456272061292
SE,1996-Q4,4.5285,4.526556666666667,0.001943333333333186,0.00042913400316510676
SE,1997-Q1,4.1987,4.204106666666666,0.00540666666666656,0.0012877001611609688
SE,1997-Q2,4.3346,4.335123333333334,0.0005233333333336532,0.00012073393931012162
SE,1997-Q3,4.4727,4.473783333333333,0.001083333333332881,0.00024221014897777204
SE,1997-Q4,4.7041,4.70365,0.0004500000000007276,9.566123169165782e-5
SE,1998-Q1,4.7036,4.703666666666667,6.666666666710341e-5,1.4173540834063997e-5
SE,1998-Q2,4.5351,4.536550000000001,0.0014500000000010616,0.00031972834116139923
SE,1998-Q3,4.2885,4.289793333333333,0.0012933333333329244,0.0003015817496404161
SE,1998-Q4,3.9199,3.924443333333333,0.0045433333333329,0.0011590431728699456
SE,1999-Q1,3.3223,3.3252633333333335,0.002963333333333651,0.0008919523623193724
SE,1999-Q2,3.073,3.073506666666667,0.0005066666666668773,0.0001648768846947209
SE,1999-Q3,3.2318,3.231833333333333,3.333333333310762e-5,1.0314169606135163e-5
SE,1999-Q4,3.6882,3.68985,0.0016499999999997073,0.0004473727021310415
SE,2000-Q1,3.9874,3.9821799999999996,0.0052200000000004465,0.00130912373978042
SE,2000-Q2,4.0826,4.083616666666667,0.0010166666666666657,0.00024902431457077983
SE,2000-Q3,4.12,4.12047,0.00046999999999997044,0.00011407766990290545
SE,2000-Q4,4.0615,4.0627,0.001200000000000756,0.0002954573433462406
SE,2001-Q1,4.1221,4.1219833333333336,0.0001166666666660987,2.830272595669652e-5
SE,2001-Q2,4.17,4.171786666666667,0.0017866666666668252,0.0004284572342126679
SE,2001-Q3,4.3461,4.339406666666667,0.006693333333332774,0.0015400780776633704
SE,2001-Q4,3.8651,3.8656133333333336,0.0005133333333335877,0.0001328124326236288
SE,2002-Q1,4.0203,4.023723333333334,0.003423333333334,0.0008515119103882795
SE,2002-Q2,4.4488,4.449393333333333,0.0005933333333327795,0.00013336929808774938
SE,2002-Q3,4.4448,4.4438,0.0009999999999994458,0.00022498200143976013
SE,2002-Q4,4.1518,4.14884,0.0029599999999998516,0.0007129437834192041
SE,2003-Q1,3.7891,3.78675,0.002349999999999852,0.0006202000475046455
